"Papers_Title","Papers_Keywords","Papers_OfficialReview_list1_StrengthandWeakness","Papers_OfficialReview_list1_Rate","Papers_OfficialReview_list1_Confidence"
"MONGOOSE: A Learnable LSH Framework for Efficient Neural Network Training","Keywords: Large-scale Deep Learning, Large-scale Machine Learning, Efficient Training, Randomized Algorithms","Q1. I agree that rebuilding HNSW from scratch can be slow, and thanks for adding this discussion and measurements. The measurements add weight to the choice of LSH. However, I would still be open to the possibility of updating graph based indices -- this is ongoing work in the community and would not conclude that graph based ANNS is not easy to update.
Q2. Thanks for the context. I understand a quantitative summary of impact would be difficult to produce so I am fine with your arguments.
Q3. On the XC repo (http://manikvarma.org/downloads/XC/XMLRepository.html), there are datasets much larger than the wiki-325K dataset you have experimented with. Is there a reason you picked this and not the largest? If there is no strong reason to the contrary, please consider presenting results on the largest dataset.","",""
"MONGOOSE: A Learnable LSH Framework for Efficient Neural Network Training","Keywords: Large-scale Deep Learning, Large-scale Machine Learning, Efficient Training, Randomized Algorithms","[1] Gong et al. iDEC: Indexable Distance Estimating Codes for Approximate Nearest Neighbor Search. VLDB 20.
[2] Wang et al. Randomized Algorithms Accelerated over CPU-GPU for Ultra-High Dimensional Similarity Search. SIGMOD 18.
[3] Deng et al. Pyramid: A General Framework for Distributed Similarity Search.
[4] Xiangnan he et al “Neural factorization machines for sparse predictive analytics” SIGIR 2017
[5] Medini et al “Extreme Classification in Log Memory using Count-Min Sketch: A Case Study of Amazon Search with 50M Products” NeurIPS 2019
[6] Vaswani et al “Attention is all you need” NeurIPS 2017
[7] Deng et al “Imagenet: A large-scale hierarchical image database” CVPR 2009
[8] Brown et al “Language models are few-shot learners” Arxiv 2020
[9] Yiqiu et al “Randomized Algorithms Accelerated over CPU-GPU for Ultra-High Dimensional Similarity Search ” SIGMOD 2020","",""
"MONGOOSE: A Learnable LSH Framework for Efficient Neural Network Training","Keywords: Large-scale Deep Learning, Large-scale Machine Learning, Efficient Training, Randomized Algorithms","Summary: The authors make a good insight into the slowly changing of Locality-Sensitive Hashing (LSH) hash codes for the weights (or model parameters) during the Neural Network (NN) training. With this new insight, they introduce a framework Mongoose with a newly designed schedule mechanism to reduce the LSH update overhead. The authors also analyse their model and show some bounds for batch speedup and LSH maintenance. Experimental results validate the efficiency and effectiveness of Mongoose over original LSH methods in NN training.
Pros:
First of all, I like the problem the authors focus on. Efficient NN training is very necessary. The idea of using LSH for acceleration is a good direction.
The observation of the slow change of LSH hash codes is good and impressive. The authors also conduct many experiments to validate this observation.
The idea of using a scheduler for lazy updating is interesting, and they add theoretical analysis about it. And based on the experiments, it seems that this scheduler can capture the changing of model parameters.
The proposed framework Mongoose seems to be general for different deep learning model.
Cons:
Compared to the good insight and the promising framework, the practical improvement is fair. Although the authors provide many experiments to demonstrate the effectiveness of Mongoose, I still suggest the authors conduct more experiments about parameter studies and memory usage which may be good to improve the paper quality. More details can be found in minor comments (1 & 2) later.
Since the idea of the scheduler is inspired by a former work (Cohen et al., 2019), I suggest the authors add a discussion about their connection and difference.
The presentation is not very clear. Many notations are used without pre-defined. More details can also be found in minor comments (3 ~ 6) later.
For the learnable LSH (Section 3.3.1), when selecting positive/negative samples, the authors use the inner product, while for the loss function, they consider cosine similarity. I suggest the authors make an illustration about the use of these two different measures.
Minor Comments or Typos:
The framework Mongoose consists of many parameters. A fresh user may do not know how to set up them. A discussion of parameter settings or some experiments about parameters studies seems to be necessary.
The authors claim Mongoose is memory-efficient for NN training. However, I cannot find analysis about space overhead or experiments about memory usage. It should be done to correspond to this claim.
For Assumption 3.1, what are the definitions of C_1 and C_2? Is user-defined or auto determined? Since Theorem 3.3 and some Lemma in the appendix also use these two notations, are they the same? For a rigorous expression, I think some declarations are necessary. Also, in Theorem 3.3, the condition of r for g_r is not clear.
More problems can be found in Algorithm 1. It seems the core idea of this paper, but there are many typos and errors. For example, The parameter ‘A’ is not defined and may be unnecessary in Initialize function (line 2). In line 4, what is the definition of \epsilon_{mp}? Does it have any connection with \epsilon_{mds}? In order to have guarantee for LSH, c_1 - \epsilon_{mp} should be larger than c_2 + \epsilon_{mp}. How to ensure this? Why setting 1.5 for a smooth cut (lines 13-15)? Is it an empirical value or has any benefit? In line 17, LSH may update with w^{new}_{\pi([r])} instead of \pi([r]).
The y-axis of Figure 3 should be \Delta H (left-subfigure) and \Delta W (right-subfigure) instead of Hamming and L2 distance.
The caption of Figure 5 is not clear. And for the sentence “Figure 5 shows P@1 and P@5 for Mongoose and other baselines…” in the paragraph of results in Section 4.1.1, “and P@5” should be removed.
In summary, I like the motivation and the observation in this paper, and the method Mongoose looks good, but I still have many concerns about the idea. So at this stage, I first give a borderline for this paper. I hope the authors can address my concerns.
====================================================================================================
Update: Thank you for your new experiments and detailed feedback. Most of the concerns have been addressed and the experimental results look better. I believe this paper will provide new insight into efficient neural network training. Thus, I raise my rating and recommend this paper to be accepted.","7: Good paper, accept","4: The reviewer is confident but not absolutely certain that the evaluation is correct"
"MONGOOSE: A Learnable LSH Framework for Efficient Neural Network Training","Keywords: Large-scale Deep Learning, Large-scale Machine Learning, Efficient Training, Randomized Algorithms","For your detailed comments.
For Assumption 3.1, what are the definitions of C_1 and C_2? Is user-defined or auto determined? Since Theorem 3.3 and some Lemma in the appendix also use these two notations, are they the same? For a rigorous expression, I think some declarations are necessary. Also, in Theorem 3.3, the condition of r for g_r is not clear.
Response: We have added the detailed definition of
C1
and
C2
in Section 3.1. Briefly speaking,
C1
is an upper bound on the (expected) movement of the weights of the neural network,
C2
is an upper bound on the variance. They need not be known in advance or fine-tuned (see remark 3.4). We correct the expression of
gr
.
More problems can be found in Algorithm 1. It seems the core idea of this paper, but there are many typos and errors. For example, The parameter ‘A’ is not defined and may be unnecessary in the Initialize function (line 2). In line 4, what is the definition of \epsilon_{mp}? Does it have any connection with \epsilon_{mds}? In order to have guarantee for LSH, c_1 - \epsilon_{mp} should be larger than c_2 + \epsilon_{mp}. How to ensure this? Why setting 1.5 for a smooth cut (lines 13-15)? Is it an empirical value or has any benefit? In line 17, LSH may update with w^{new}_{\pi([r])} instead of \pi([r]).
Response: We correct these typos in Algorithm 1. In particular, (1) eps_{mp} equals eps_{mds}, (2) we remove redundant notation like A, (3) the constant 1.5 is arbitrary, the theoretical property of our scheduler holds as long as it belongs to (1, 2), (4) we take
ϵmds
to be sufficiently small (and greater than
1log2n
) in theory. In practice, we need fine-tune
ϵmds
. We also update some discussion on the influence of this parameter (see Section 4.2).
The y-axis of Figure 3 should be \Delta H (left-subfigure) and \Delta W (right-subfigure) instead of Hamming and L2 distance.
Response: We correct the caption of Figure 5 and rewrite the sentence.
Q4: For the learnable LSH (Section 3.3.1), when selecting positive/negative samples, the authors use the inner product, while for the loss function, they consider cosine similarity. I suggest the authors make an illustration of the use of these two different measures.
Response: Because hashing operates on unit-length vectors, [2] normalizes key vectors: “ we additionally normalize the length of the keys K”. Therefore, selecting samples based on inner product and cosine would be the same. But to avoid confusion, we have added this Section 3.3.1.
[1] Cohen, Michael B, et al “Solving linear programs in the current matrix multiplication time” STOC 2019
[2] Kitaev et al. ""Reformer: The efficient transformer."" ICLR 2020.
[3] Maxim et al “Deep Learning Recommendation Model for Personalization and Recommendation Systems” Arxiv 2020
[4] Xiangyu et al “Memory-efficient Embedding for Recommendations” Arxiv 2020","",""
"MONGOOSE: A Learnable LSH Framework for Efficient Neural Network Training","Keywords: Large-scale Deep Learning, Large-scale Machine Learning, Efficient Training, Randomized Algorithms","Thank you again for helping us improve the paper!","",""
"MONGOOSE: A Learnable LSH Framework for Efficient Neural Network Training","Keywords: Large-scale Deep Learning, Large-scale Machine Learning, Efficient Training, Randomized Algorithms","+++Pros.
-----The observation that model parameters evolve slowly is quite inspiring for more efficient neural network training.
-----The paper proposes MONGOOSE, which is equipped with a scheduler to adaptively perform LSH updates and learnable hash functions to improve query efficiency.
-----Experiments demonstrates the effectiveness of the proposed method, and ablation studies give the readers further insights.
+++Cons.
-----The paper is overall good, but with some minors, such as “Figure 5 shows P@1 and P@5 for MONGOOSE and other baselines during the training process.” in Section 4.1.1.
-----Besides, there are several mathematical symbols should be explained clearly when they first appeared, such as “w” in definition 2.1, “C1, C2” in assumption 3.1, “t_r” in assumption 3.2.
+++Conclusion.
-----Based on the above analysis, I would prefer to make an “ACCEPT” recommendation.
-----By the way, I’m curious about why you named your method “MONGOOSE”? Could you give some reasons?
+++Suggestions.
-----Better make the mathematical symbols more clearly for readers.","8: Top 50% of accepted papers, clear accept","4: The reviewer is confident but not absolutely certain that the evaluation is correct"
"Parrot: Data-Driven Behavioral Priors for Reinforcement Learning","Keywords: reinforcement learning, imitation learning","This paper presents an elegant and effective approach to knowledge transfer in RL by learning a policy prior from expert data. The paper is generally well structured and well written. Generally, all the reviewers were favourable about this paper, with its simple idea and convincing results. It was thought that the paper would benefit from the addition of more discussion around related work, and more experimental results, but it remains a strong paper.","This paper presents an elegant and effective approach to knowledge transfer in RL by learning a policy prior from expert data. The paper is generally well structured and well written. Generally, all the reviewers were favourable about this paper, with its simple idea and convincing results. It was thought that the paper would benefit from the addition of more discussion around related work, and more experimental results, but it remains a strong paper.",""
"Parrot: Data-Driven Behavioral Priors for Reinforcement Learning","Keywords: reinforcement learning, imitation learning","We thank the reviewers for their comments. Based on the feedback, we have expanded upon the experiments and analysis in the paper. All major updates have been highlighted using blue text in the paper PDF.
We have also responded to each of the reviewers individually in the comments below.","",""
"Parrot: Data-Driven Behavioral Priors for Reinforcement Learning","Keywords: reinforcement learning, imitation learning","This paper introduces PARROT, a novel approach for pretraining a reinforcement learning agent on near-optimal trajectories by learning a behavioral prior. Essentially, the authors learn a word2vec style embedding of actions for a simple virtual single-arm environment. This embedding will naturally place more common examples from its training data towards the center of the gaussian, making sampling them during training time more likely. The authors demonstrate that this approach outperforms existing pretraining methods in this domain.
This paper presents an interesting novel approach and presents strong support for its value. In particular I appreciate that the basic intuition is relatively straightforward and therefore should be relatively easy to test in new domains. In addition, the evaluation results are impressive.
The paper claims in two instances that human examples would be appropriate for the training data. However, this is not confirmed in the current evaluations to my understanding. The paper indicates that the training data should be “near optimal” multiple times but never explicitly defines what is meant by “near optimal”. Is it that actions must be “useful” (also vague)? More clarity on this would be appreciated.
I have some concerns around certain claims or arguments made in the paper (more on that below). However, this paper still ticks all the boxes for me in terms of novelty and value, and so I would argue for its acceptance.
Some questions for the authors:
What is meant by near optimal? Can this be more formally defined?
The constraint that the action dimensionalities are fixed seems like a large one. I understand that it’s necessary for the invertible requirement, but I could imagine that a similar approach to this could still be helpful in sim2real problems without this constraint. Would the authors agree?
The paper domain is still relatively simple compared to real world problem domains, to what extent do you expect this approach to generalize?
Some smaller points/additional feedback:
The introduction and abstract are a bit vague, and I didn’t grasp the approach intuition until figure 1. I’d appreciate if some of this information could be moved up into paragraph 3 of the introduction. -I’d replace “large such datasets” with “such large datasets” or just remove “such” -I recognize that theoretically that the approach should be able to represent every possible environment action, but it would seem to me still possible that good/useful actions could be placed so far from the center of the Gaussian as to make them very unlikely, depending on the training data. Some discussion about how to avoid this/whether it is a concern would be helpful.","9: Top 15% of accepted papers, strong accept","4: The reviewer is confident but not absolutely certain that the evaluation is correct"
"Parrot: Data-Driven Behavioral Priors for Reinforcement Learning","Keywords: reinforcement learning, imitation learning","In the paper ""Parrot: Data-Driven Behavioral Priors for Reinforcement Learning"", the authors propose a new approach to leverage previously acquired data to learn a new conditional search space (called representation) that accelerate the convergence of RL algorithm.
The paper is clearly written and well structured. The figures provide a nice illustration of the algorithm and the results are appropriately reported in the graphs. I am just annoyed to see so many important technical details, like the exact definition of tasks, the networks and the different parameters relegated to the appendix, while they are essential to understand the work. However, I understand that is sadly now customary in this venue.
The presented results demonstrate the benefits of the proposed approach, which looks to be at the same time simple and yet very effective. That's great. However, I have two main issues with the paper:
This paper is directly related to the research domain of transfer learning or knowledge transfer, but this is completely ignored in the related work section. In particular, concepts like learning transferable features would appear quite relevant to this work and should also be considered in the experimental reason.
I was particularly disappointed by the experimental analysis. More precisely, by the 13 lines of the result section that briefly summarise the content of figure 5. In particular, it shows that PARROT outperforms all the other baselines, great, but there is no further comment/discussion/analysis than that. Ideally, a scientific paper should explain (or at least try to) the observed phenomenon, and thus I was expecting some further analysis that would demonstrate the main hypothesis of the paper, for instance via an ablation study.
Overall, I think that this is an interesting paper which shows promising results, while there are a couple of sections in the paper where the same concepts are repeated multiple times and space could be saved and reused to expand the technical description and the result analysis.","6: Marginally above acceptance threshold","4: The reviewer is confident but not absolutely certain that the evaluation is correct"
"Parrot: Data-Driven Behavioral Priors for Reinforcement Learning","Keywords: reinforcement learning, imitation learning","This work proposes a method, PARROT, to learn data-driven priors for deep reinforcement learning agents. Motivated by the idea of pre-training with existing data of similar tasks, the authors propose to learn state-conditional behavioral priors from a set of similar tasks for reinforcement learning agents, such that a learning agent explores its environment in a meaningful way. Successful trials from past tasks are used as training data to learn a mapping from pixel-level state input to actions. Experiments in simulated robotic manipulator domain demonstrate the benefit of learning behavioral priors, comparing PARROT against algorithms learning from scratch as well as agents pre-trained with behavioral cloning.
Pros: The problem setting tackled in this paper is important for applying deep reinforcement learning algorithms on real world robotic tasks; Training the behavioral prior with PARROT is fully offline, which makes it favorable for practical concerns, as existing meta learning algorithms often require online data (interacting with the environment); The selection of baseline algorithms in this paper are satisfactory, showcasing the benefits of each design choices made with PARROT; The paper is well-written and easy to follow in general; the related work section clearly identifies the novelty of PARROT comparing with existing literature
Cons: PARROT only conducted experiments in a simulated robotic environment, possibly due to the fact that the RL step still takes a considerable amount of data to converge; ideas from works in the imitation learning literature such as GTI by Mandlekar et al. can be leveraged for improving the overall data-efficiency of PARROT
Mandlekar, Ajay, et al. ""Learning to Generalize Across Long-Horizon Tasks from Human Demonstrations."" Proceedings of Robotics: Science and Systems (RSS), July 2020.","7: Good paper, accept","3: The reviewer is fairly confident that the evaluation is correct"
"Parrot: Data-Driven Behavioral Priors for Reinforcement Learning","Keywords: reinforcement learning, imitation learning","Summary
This paper proposes PARROT, a method for learning a policy prior from a dataset of expert state-action pairs that have been derived from multiple similar tasks. The policy prior is parameterized as a deep conditional generative model that maps a noise input and a state to an action. The latter map can be inverted, which is important to guarantee that the prior assigns nonzero probability to the full action space for all states. Given a new task, the policy prior is used to parameterize a new policy; the new policy outputs noise inputs to the policy prior’s invertible mapping, which in turn outputs an action in the original action space. This parameterization of the new policy leads to much more targeted exploration versus sampling actions uniformly from the original action space. Experiments are on a suite of pick-and-place robotic tasks in simulation.
Pros
The writing is overall very clear and persuasive. The introduction is especially compelling. The sections are well organized.
Related work is quite thorough, with just a few potential omissions (see Cons)
The problem setup section is very much appreciated. It is difficult to formalize or even discuss the assumptions behind an approach like this, but I thought the authors did a very good job.
The problem setting in general is very motivating. It does seem realistic to suppose that a set of expert trajectories from related tasks are available, but that they are not necessarily annotated with rewards. The authors do a good job explaining how this differs from other problem settings like LfD, meta-learning and meta-imitation learning.
The whole method is elegant. It is a sensible integration of existing techniques to address a well-motivated problem.
The experimental results are strong (though there are many opportunities for additional experiments)
The baselines are well chosen
The pseudocode in appendix A is clean and clear. All of the notation throughout the paper is too.
The paper provides a good level of detail in appendix B for reproducibility
Cons
Missing references:
“Learning Action Representations for Reinforcement Learning” Chandak et al. ICML 2019
“Keep Doing What Worked: Behavioral Modelling Priors for Offline Reinforcement Learning” Siegel et al. ICLR 2020
“Residual Policy Learning” Silver et al. (2018) and “Residual Reinforcement Learning for Robot Control” Johannink et al. (2018)
The empirical results are very encouraging, but I would like to have a better understanding of when the overall approach might fail. Some experiments in this direction would include:
Evaluate test-time performance as a function of the number of training tasks
Deliberately bias the training tasks so that they non-uniformly sample from the set, and see how much of an effect that has on the downstream performance. For example, train only on pick tasks and test only on pick-and-place tasks, or vice versa.
More domains beyond the single one considered
It would also be nice to see some ablations. In particular, I am curious about the extent to which parameterizing the new task-specific policy with the behavior prior is important, versus just using the behavior prior to gather data. A simple comparison would be to use the behavior prior as an “exploration policy” that is called epsilon% of the time during RL.
I highly encourage the authors to release code for the paper
Three random seeds is not enough
Detailed Comments
Figure 1 is visually compelling, but a little hard for me to follow. I am most thrown off by the “exploration” part, which says: “attempt all possible tasks in a new scene.” I am interpreting this to be somewhat metaphorical -- it is not as though there is actually a list of tasks, and you are attempting each one in a new scene. Also, as far as I understand, there is not a strict separation between exploration and “learn a specific task via RL” -- exploration is part of that RL process. Let me know if my understanding here is correct. If so, I would recommend perhaps cutting the exploration part of this figure.
Figure 2 is very helpful and clear
In the problem setup, there is discussion of fixed state and action space dimensionalities, but it is not stated that the spaces are vector spaces. Would it suffice to instead say that
S
and
A
are assumed fixed?
In the problem setup, in two places, there is an expectation over single step rewards that should really be an expectation over temporally discounted returns.
In the problem setup, it says: “Note, however, that the optimality assumption is not very restrictive: every trajectory can be interpreted as an optimal trajectory for some unknown reward function.” I think this is misleading. It is true that there is some reward function for every trajectory, but the whole point of the problem setup is that there is assumed to be a nontrivial distribution over MDPs, and the important question is whether the observed data are representative of this distribution.
Please indicate in the caption what the lines and shaded areas represent in Figure 5. I assume they are means and standard deviations, but other choices are plausible too.
Typos:
“Each task can considered a Markov decision processes” (two typos)
“(making it expressive)” is missing a period
“each coupling layer in the real NVP take as input” (should be “takes”)
“hyparparameters”
“This comparisons”
“behavioural” (I know this is an alternative spelling, but the paper should be internally consistent)
Questions
How does the asymptotic performance of PARROT compare to vanilla RL? Is there a point at which RL starts to outperform PARROT in the tasks considered in this work? It looks like this happens in “Pick up Baseball Cap”.
What steps would need to be taken to try PARROT in an environment with discrete actions?
How might PARROT be used in a continual/lifelong learning setting? My concern is that if the behavior prior is changing over time, all of the policies that have been parameterized using the behavior prior would also change, and would potentially need to be relearned. (This question does not necessarily need to be addressed in the submission -- I am just curious.)
What would it take to apply PARROT in a domain where it is not possible to write down good scripted policies (like the ones in Appendix C :) )?","8: Top 50% of accepted papers, clear accept","3: The reviewer is fairly confident that the evaluation is correct"
"Parrot: Data-Driven Behavioral Priors for Reinforcement Learning","Keywords: reinforcement learning, imitation learning","Thank you to the authors for the additional experiments and insights. Almost all of my concerns were addressed. Two outstanding concerns that are minor but still worth addressing:
In the problem setup, it says: “Note, however, that the optimality assumption is not very restrictive: every trajectory can be interpreted as an optimal trajectory for some unknown reward function.” I think this is misleading. It is true that there is some reward function for every trajectory, but the whole point of the problem setup is that there is assumed to be a nontrivial distribution over MDPs, and the important question is whether the observed data are representative of this distribution.
Figure 1 is still confusing re: exploration. (Thanks for clarifying my understanding in your response.) I do think removing or changing the exploration part of this figure would make it easier for readers to calibrate their expectations as they start to look at the paper.
Otherwise I think the paper is in very good shape.","",""
"SenSeI: Sensitive Set Invariance for Enforcing Individual Fairness","Keywords: Algorithmic fairness, invariance","All of the reviewers agree that this paper is well-written, and provides sound theoretical analyses and comprehensive empirical evaluations. Overall, this paper makes a useful contribution in the direction of individual fairness. The authors have also addressed the concerns raised by the reviewers in their response.","All of the reviewers agree that this paper is well-written, and provides sound theoretical analyses and comprehensive empirical evaluations. Overall, this paper makes a useful contribution in the direction of individual fairness. The authors have also addressed the concerns raised by the reviewers in their response.",""
"SenSeI: Sensitive Set Invariance for Enforcing Individual Fairness","Keywords: Algorithmic fairness, invariance","We thank all reviewers for their time and thoughtful feedback. We address all questions individually and we have revised the paper accordingly. The main changes are: Subsection 2.2 comparing DIF and the original definition of IF; Appendix B.1 providing details regarding the fair metric learning in the experiments.","",""
"SenSeI: Sensitive Set Invariance for Enforcing Individual Fairness","Keywords: Algorithmic fairness, invariance","This paper extends the individual fairness definition in order to (i) do statistical analysis (e.g., generalization bound) (ii) have the form of regularization so the practitioner can tune the parameter. Theorem 2.3 shows how to do stochastic optimization on the new definition, and Theorem 3.1 shows that that the new definition generalizes.
The paper is extremely well written, it was effortless to follow the arguments, and I enjoyed reading it. The theory part is sound and interesting, and the authors did a thorough experimental analysis on three datasets and compared their work with two baselines.
The authors motivate this work as a new formulation of individual fairness that decouples accuracy and fairness with a regularization term, enabling the practitioner to tune the parameter. I found this argument unconvincing. It is much easier for the practitioner to tune epsilon and delta, and the algorithm finds the minimum error while satisfying DIF. Tuning \ro after setting epsilon and delta is not very intuitive for practitioners.
Minor concerns: In the related work, the authors argue that their work is different from previous extensions of the IF since they use the metric instead of the oracle. What is the big difference between using oracle and having access to metric? Can one serve instead of the other? In the experiment section, the number reported for CLP is very different from their paper on comment toxicity detection. I think having a few sentences on how to learn the individual metrics would be really good. (Right now, you refer to many work on learning metrics multiple times, but it’s never clear how they learn the similarity metric). Comparing equation 2.1 and definition 2.1 is somewhat confusing. I think it would be more clear if you say 2.1 and 2.2 instead.","7: Good paper, accept","3: The reviewer is fairly confident that the evaluation is correct"
"SenSeI: Sensitive Set Invariance for Enforcing Individual Fairness","Keywords: Algorithmic fairness, invariance","Quality
This paper is largely well-written with clearly stated theoretical results, and a range of experiments on three datasets.
Clarity
What is the notation
Δ(X×X)
?
In the experiments section, SenSeI is compared with CLP, which is a method that uses hand-crafted counterfactuals. However, it appears that SenSeI’s implementation of individuals crucially requires hand-crafted counterfactuals as well? It was not clear to what the distance metric used in the experiments was. If the SenSeI implementation also uses the same counterfactuals, please comment on whether this is a fair comparison with CLP, and if other implementations of SenSeI (with different metrics) would yield the same results.
Why are group fairness metrics compared in the experiments section? None of the methods studied target group fairness in general so the connection and relevance of group fairness should be elaborated upon.
Originality/Significance
This paper’s original contribution is variant definition of Dwork et al’s “individual fairness” notion, that circumvents its computational intractability, by making it smooth. This is a significant enough contribution to the study of individual fairness, that makes it more applicable in practice.","7: Good paper, accept","2: The reviewer is willing to defend the evaluation, but it is quite likely that the reviewer did not understand central parts of the paper"
"SenSeI: Sensitive Set Invariance for Enforcing Individual Fairness","Keywords: Algorithmic fairness, invariance","############# Summary of contributions ##############
This paper tackles the problem of enforcing individual fairness. They define a notion of “distributional individual fairness” (DIF) which related to Dwork et al. 2011’s definition of individual fairness. They then provide an algorithm that enforces their DIF definition of individual fairness. They take as given the similarity metric required for evaluating individual fairness.
Specifically, contributions include:
Theoretical: This paper proposes an “average case” definition for individual fairness which they call “distributional individual fairness” (DIF) (Definition 2.1). They theoretically compare DIF to the previous definition of individual fairness from Dwork et al. (Equation 2.1). DIF has the advantage of being computationally easier to enforce.
Algorithmic: This paper proposes an algorithm for enforcing DIF using stochastic gradient methods.
Theoretical: They provide a generalization bound for their algorithm (Theorem 3.1).
Empirical: Using three real-world datasets, they evaluate their algorithm’s ability to satisfy both individual and group-based fairness constraints.
############# Strengths ##############
The experiments are well set up and reflect real-world problems. The toxic comment detection experiment includes a counterfactual individual fairness metric that is reasonable and has precedent.
Experiments evaluate group-based fairness metrics in addition to individual fairness metrics. These metrics are all relevant to their respective datasets and problem setups.
The paper also discusses the theoretical relationship between their definition of “distributional individual fairness” (DIF) and the existing individual fairness definition proposed by Dwork et al. (Equation 2.1). This comparison is presented well.
The paper provides theoretical analysis of the proposed algorithm. Theorem 3.1 provides a generalization bound for the SenSeI algorithm. Theorem 2.3 provides the dual form of the DIF regularizer which is used to solve their optimization problem for enforcing distributional individual fairness.
The related work is well organized. It covers related work in enforcing individual fairness and learning similarity metrics.
The hyperparameter selection procedure is well documented in Appendix B.
############# Weaknesses ##############
It would be nice to have a clearer picture of the cases in which satisfying DIF actually leads to satisfying the individual fairness definition of Dwork et al. (Equation (2.1)), and vice versa. Currently, the theoretical comparison of DIF and Equation (2.1) feels a bit abstract and difficult to translate into real-world applications. Are there some distributional assumptions under which satisfying DIF implies satisfying Equation (2.1) (or vice versa)?
############# Recommendation ##############
Overall, my recommendation is 7: Good paper, accept. This paper provides a theoretically-backed algorithm for enforcing their definition of “distributionally individual fairness.” Their analysis is understandable, and their experiments appear detailed enough to be reproducible. My only major ask is for a more concrete and practically actionable description of the difference between DIF and Dwork et al.’s individual fairness.
############# Questions and clarifications ##############
After Equation (2.3) on page 2, the authors state that the T(x) map corresponding to Equation (2.1) may not be an optimal point of Equation (2.3). Can the authors give a concrete example of a probability distribution P in Equation (2.3) when this T(x) is not optimal? This would give us further intuition for the difference between DIF (Definition 2.1) and Dwork et al.’s individual fairness (Equation (2.1)).
The notation in Equation (2.4) is unclear. Is x’ a random variable with distribution P’, and if so, why is x’ lowercase (it seems that up to this point the paper has kept the convention that random variables are upper case and fixed values are lowercase)? What about the random variable Y? Is P’ the joint distribution of X’, Y’? If that’s the case, why does it say that W_{dX}(P, Q) is the Wasserstein distance between distributions on \mathcal{X}? It seems there are some typos here that the authors should clarify.
In Definition 2.2, Is \Delta(\mathcal{X} \times \mathcal{X}) supposed to represent the set of all probability distributions over \mathcal{X} \times \mathcal{X}? I don’t see this defined explicitly anywhere.
Is the \hat{h} notation really necessary at the top of page 6 in the last sentence before Section 4? The \hat{h} notation has not been defined or used up to this point. It seems that it would be sufficient to just use h in this sentence, as h has already been referred to as the trained ML model.
Figure 1 is hard to read. The red/blue dots are not colorblind-friendly -- maybe you can use different symbols in addition to different colors, e.g. x’s for the red dots and o’s for the blue dots. The x and y axis labels are also extremely tiny.","7: Good paper, accept","4: The reviewer is confident but not absolutely certain that the evaluation is correct"
"SenSeI: Sensitive Set Invariance for Enforcing Individual Fairness","Keywords: Algorithmic fairness, invariance","This paper proposes a variant of individual fairness, develops an algorithm to enforce this definition, and evaluates it. The fairness definition is based on transport, considering the maximum difference in outcomes for individuals drawn from a distribution ""close"" to the original data distribution in terms of a similarity metric.
The paper is well-written and thorough. The technical definition of individual fairness is a natural one, and it is amenable to stochastic optimization. Compared to other methods, SenSeI enforces the fairness constraint more strongly, at the cost of accuracy.
SenSeI comes with reasonably strong theoretical guarantees, which I appreciate.
The individual fairness constraints used in the experiments are all essentially counterfactual in nature -- certain pairs or groups of examples should get the same outcome, and there are no other constraints. Are there scenarios (even synthetic) where one could use more continuous similarity metrics?
This may be outside the scope of this work, but it would be interesting to dig deeper into which examples lead to fairness violations. For example, in the toxicity classifier, could an investigation into fairness violations tell us something about which counterfactuals are hard to treat equally, and therefore something about the way language is used?","7: Good paper, accept","3: The reviewer is fairly confident that the evaluation is correct"
"Theoretical Analysis of Self-Training with Deep Networks on Unlabeled Data","Keywords: deep learning theory, domain adaptation theory, unsupervised learning theory, semi-supervised learning theory","The paper looks into theoretical analysis of self-training beyond the existing linear case and considers deep networks under additional assumption on data. namely: expansion and minimal overlap in the neighborhood of examples in different classes. The results shed some light on self-training algorithms that use input consistency regularizers. Although the assumptions are very hard to check for all input distributions, the authors make an attempt by considering output of BigGAN generator. In summary, the paper is a great first step in understanding self-training for deep networks.
The paper is overall clearly written. please add the explanation of Assumption 4.1 as requested by Reviewer 4.
Pros: - given the extensive use of self-training the paper is of great importance to the community -extending the analysis of self-training to deep networks -the paper is clearly written and easy to follow
cons: -the assumptions are very hard to validate on all datasets","The paper looks into theoretical analysis of self-training beyond the existing linear case and considers deep networks under additional assumption on data. namely: expansion and minimal overlap in the neighborhood of examples in different classes. The results shed some light on self-training algorithms that use input consistency regularizers. Although the assumptions are very hard to check for all input distributions, the authors make an attempt by considering output of BigGAN generator. In summary, the paper is a great first step in understanding self-training for deep networks.
The paper is overall clearly written. please add the explanation of Assumption 4.1 as requested by Reviewer 4.
Pros: - given the extensive use of self-training the paper is of great importance to the community -extending the analysis of self-training to deep networks -the paper is clearly written and easy to follow
cons: -the assumptions are very hard to validate on all datasets",""
